idForum,idDiscussion,subject,message,parent
5721,24164,Aforo alcanzado,"<p>Buenas tardes,</p>
<p>Las dos sesiones en castellano del curso EVALUACIÓN EN CIENCIAS se han completado. Sería factible abrir alguna otra sesión?</p>
<p>Gracias</p>",0
5721,24251,MATRICULAR USUARIO EN AULA VIRTUAL,"<p>Buenas tardes</p>
<p>¿Cómo puedo modificar el rol de un usuario matriculado manualmente en un curso de egela? Quiero asignarle el rol de estudiante ya que figura sin rol. </p>
<p>Otra pregunta ¿es posible después desmatricularle?</p>
<p>Gracias por su colaboración</p>",0
5721,24270,Taldekatzeak egelan,<p>Unibertsitateak zehazten dituen GA1 eta GA2 taldeak automatikoki taldekatzeko aukerarik badago egelan?</p>,0
5721,24333,AZPko langile baten erabiltzailea egelan sartzea,"<p>Egun on,</p>
<p>Gradu Amaierako Lanekin egoera berezian gaudenez, erabaki dugu horretarako sortuta dugun egelako ""gela"" erabiltzea kudeaketa errazteko. Batzordeko bileretarako ere foroa behar dugu eta hemen dator arazoa:</p>
<p>AZPko kide bat dago batzordean eta ez da agertzen matrikulatzeko moduan. Nola matrikulatu dezakegu egelan AZPko pertsona hori? Zein da dugun irtenbidea? Egelapia sor dezakegu, baina lekuak bikoiztea ekarriko luke eta ez dugu uste egokiena denik...</p>
<p>Ze irtenbide ematen diguzue?</p>
<p>Eskerrik asko,</p>
<p>Mikel</p>",0
5721,24385,Foroak eta taldekatzeak,"<p>Egun on,</p>
<p>Foro bat sortu dut ezarpen hauek dituena (galderari dagozkionak besterik ez ditut jarriko):</p>
<p>- ""Harpidetza eta jarraipena"" --&gt; ""harpidetza behartua""</p>
<p>- ""Moduluen ezarpen komunak"" --&gt; ""Taldekatzea"" --&gt; ""PraktikaBatzordea"" (sortutako taldekatze bat).</p>
<p>- ""Mugatu eskuragarritasuna"" --&gt; ""Ikasleak bete behar du"" --&gt; ""Taldekatzea"" --&gt; ""PraktikaBatzordea"".</p>
<p> </p>
<p>Galdera da: foro horretako mezuak ""PraktikaBatzordea"" taldeko kideek bakarrik jasoko al dituzte? Ondo ezarri al ditugu baldintzak hori gerta dadin? Alegia, mezuak ""PraktikaBatzodea"" taldekatzean dauden pertsonek bakarrik ikus ditzatela.</p>
<p>Eta taldekatze horretan dagoen edonork idatzi ahal izango ditu mezuak foro horretan, kontuan izan gabe plataforman duen rola?</p>
<p> </p>
<p>Eskerrik asko zuen laguntzagatik</p>
<p>Ondo segi,</p>
<p>Mikel</p>
<p> </p>",0
5721,24388,1 alumno en dos grupos,"<p>Buenas, </p>
<p>tengo una duda sobre los grupos. Tengo a mis alumnos agrupados de manera que cada alumno pertenece a un único grupo (para la entrega de tareas).</p>
<p>De cara a plantear distintos modelos de examen, me gustaría saber si es posible crear grupos distintos, y simultáneos. Es decir, que un alumno pertenezca a dos grupos (uno el de las tareas, y otro el del examen).</p>
<p>Si esto no es posible y hay alguna otra alternativa, también se agradece. </p>
<p>Gracias</p>
<p>Saludos,</p>
<p>Susana</p>",0
5721,24523,Utilización de la hoja electrónica Excel,"<p> Buenas tardes :</p>
<p>Si una tarea abierta en Collaborate , se ha de realizar en Excel, ¿los alumnos que no disponen de Excel en sus equipos podrían usar la Excel  coorporativa de la universidad  a través de E-gela o a través de otra  aplicación ?</p>
<p>Muchas Gracias</p>",0
5721,24871,¿Se puede exportar los grupos de un curso de eGela?,"<p>Hola,</p>
<p>He creado una serie de grupos en un curso de eGela y me gustaría poder exportarlos.</p>
<p>Veo que eGgela permite importar grupos en un formato especial, pero no encuentro cómo exportar los grupos. ¿Es posible??</p>
<p>Un saludo,</p>
<p>Gonzalo</p>",0
5721,24939,Safe exam browser,"<p>Se puede instalar en egela el plugin para moodle Safe exam browser para dar un poco de protección a los cuestionarios?.</p>
<p>Saludos,</p>
<p>Vicente</p>",0
5721,25090,Unificación de resultados de cuestionarios de dos aulas eGELA,"<p>Kaixo!</p>
<p>Un grupo de cuatro profesoras de una misma asignatura tenemos cada quien su aula en eGela. Hemos pasado el mismo cuestionario al alumnado sobre una actividad. Para interpretar los datos recogidos, quisiéramos unificar todas las respuestas en una de las aulas o de otra forma ¿es esto posible? </p>
<p>Eskerrik asko!</p>",0
5721,25710,Función Matlab para exámenes online personalizados,"<p>Buen día,</p>
<p>No os quiero hacer peder tiempo. Leed este mensaje solo si:</p>
<p>1- Dais asignatura(s) algunos de cuyos ejercicios de examen se pueden personalizar cambiando algunos dígitos de algunos parámetros.<br />2- Programáis aunque sea un poco en Matlab/Octave.</p>
<p>Por ejemplo, un ejercicio de examen online podría empezar así (para que sea menos fácil ""copiar""):</p>
<p>Sea b = 1.5 seguido de tres decimales iguales a los tres últimos dígitos de tu DNI.<br />Se pide: A) Calcular la integral desde 0 hasta b de f(x)=cos(b*x^2) redondeando el resultado a 5 dígitos significativos. B) ...</p>
<p>He escrito una función Matlab/Octave, `resuelve`, que automatiza parte del proceso. Lee ficheros de listas .csv bajados de GAUR tal cual (en cualquiera de los dos formatos, ya sea vía ""Consulta de grupos y listas de distribución"" como vía ""Listas de Clase""), de cada alumno te extrae los dígitos de su DNI, y los usa para llamar a otra función (la que tú tienes que escribir; yo he puesto un ejemplo) que resuelve el ejercicio para ese DNI concreto. La salida se muestra por pantalla y, para cómoda consulta al corregir exámenes, se envía también a un fichero de texto con todas las resoluciones personalizadas con sus resultados intermedios y finales, redondeados o no. Funciona bien tanto en Matlab como en GNU Octave (libre y gratuito).</p>
<p>Estas son las funciones:</p>
<p><a href=""https://www.dropbox.com/s/1eksretseyfue8d/resuelve.m?dl=0"">https://www.dropbox.com/s/1eksretseyfue8d/resuelve.m?dl=0</a><br /><a href=""https://www.dropbox.com/s/30f1a4d6330psgn/examen_fecha_ejercicio3.m?dl=0"">https://www.dropbox.com/s/30f1a4d6330psgn/examen_fecha_ejercicio3.m?dl=0</a> (el ejemplo)</p>
<p>Si necesitas ayuda técnica te la daré en la medida del tiempo de que dispongo.</p>
<p>Un saludo,</p>
<p>Felipe Jiménez<br />Dpto. de Matemática Aplicada<br />felipe.jimenez@ehu.eus</p>
<p>P.D. Seguramente esto llega tarde para la convocatoria ordinaria (he tardado tiempo en hacerlo) pero queda la extraordinaria.</p>",0
5721,26084,separación en grupos egela ,"<p>Para la realización de un examen en egela, voy a subir unos ejercicios, y tengo 4 versiones de cada uno (similar enunciado con diferentes datos), mi idea es dividir la clase en 4 grupos y a cada grupo asignar una tarea con una de las 4 versiones del ejercicio.</p>
<p>Al crear los grupos, supongo que ellos sabrán a que grupo están asignados y ponerse en contacto los que compartan grupo,.</p>
<p>¿Hay forma de dividirlos en grupos y que ellos no se enteren de dicha distribución?</p>",0
5721,26375,"Proyecto ""Facultad Cero"" proiektua","<p>Kaixo EHU Edonondik taldeari. Zer moduz? </p>
<p>Beñat Urrutikoetxea Arrieta naiz EHUko Ekonomia eta Enpresako fakultateko irakaslea. Kasu honetan mezu desberdin bat idatzi nahi dut: </p>
<p>Orain dela egun batzuk Granadako Unibertsitateko Medialab proiektuko jendeak idatzi zidan proiektu bateri buruz: Facultad Cero (<a href=""https://facultadcero.org/acerca-de/"">https://facultadcero.org/acerca-de/</a>) deitzen da. </p>
<p>Beraz gustatuko litzaidake zuekin hitz egitea. Zuon izenak ikusi ditut baina nahiago dut zuek komentatzea nora idatzi dezakedan zuekin pixka bat hitz egiteko. </p>
<p>Gaur bildu gara lehen aldiz eta uste dut proiektu interesgarria izan daitekeela EHUrentzat. </p>
<p>Zuen erantzunaren zain geratzen naiz. ESKERRIK ASKO aldez aurretik, benetan. </p>
<p> </p>
<div class=""figure right span4""> </div>",0
5721,26798,Mensaje sospechoso en un examen online de eGela,"<p><span style=""font-family: verdana, arial, helvetica, sans-serif; font-size: small;"">Buenas tardes, escribo respecto a un examen online que hemos hecho en eGela. Era un cuestionario que para contestar tenian formato ensayo para escribir 40 lineas. Uno de los examenes, debajo de la respuesta, le aparecia varias veces el mensaje:</span></p>
<p><span style=""font-family: verdana, arial, helvetica, sans-serif; font-size: small;""><br /> ""What do you want to do ?<br /> New mailCopy<br /> <br /> What do you want to do ?<br /> New mailCopy<br /> <br /> What do you want to do ?<br /> New mailCopy<br /> <br /> Teníamos la duda de qué puede ser esto... No sé si el programa detecta las entradas de copia y pega... o si puede ser por otra razón... ¿Sabría alguien decirnos a qué se debe? Eskerrik asko.<br /></span></p>",0
5722,23878,Blackboard añadir moderadores,"<p>Os agradecería que nos comentaseis cómo convertir al alumnado en moderadores en blackboard egela para que puedan compartir archivos y defender el TFG online.</p>
<p>Muchísimas gracias</p>",0
5722,23881,Pantaila konpartitzean erakuslea,"<p>Kaixo,</p>
<p>  Pantaila konpartitzean ez da arratoia ikusten eta aplikazio batzuetan, MatLab kasu,  ezin dut nahi dudana behar bezala adierazi. Moduren bat al dago Collaborate bitartez edo Sistema eragiletik nolabait erakusleren bat martxan jartzeko?</p>
<p>Mila esker aldez aurretik</p>
<p>Nora</p>",0
5722,23885,Uso de Blackboard entre alumnos,"<p>Buenos días,</p>
<p>Hoy les he sugerido a mis alumnos que utilicen BBC para reunirse y poder hacer los trabajos en grupo que tienen pendientes. Hemos intentado que entren a través de ehu.eus/bilerak pero no les deja crear sesión. Me gustarías saber cómo pueden hacer una sesión de BBC sin que la supervise yo, y puedan juntarse el día y hora que mejor les convenga.</p>
<p>Muchas gracias pora delantado</p>
<p>Saludos</p>
<p>Ruth</p>",0
5722,23943,"Pantaila konpartitzean, nabegadorea itxi egiten zait","<p>2 Arazo ditut, zein nabegatzaile (firefox edo chrome) erabiltzen dudanaren arabera:</p>
<p><strong><em>Chrome</em> </strong>bada: pantaila konpartitzen dudanean, automatikoki nabegatzailea itxi egiten zait gehienetan.</p>
<p>Hau ez zait gertatzen <strong>Firefox</strong>-ekin baina <strong>Firefox</strong>-ekin banago <em>Collaborate</em>-en eta pantaila konpartitzen badet, ikasleek ez dute arratoia ikusten.</p>
<p>Ea bi arazoetako bat gutxienez soluzionatzerik dudan klaseak ondo eman ahal izateko.</p>
<p>Besterik gabe, eskerrik asko. </p>
<p>Itsaso</p>",0
5722,23951,Grupos,"<p>Hola, buenos días.</p>
<p>Ayer en la sesión con mis estudiantes cree grupos de trabajo. Pero hoy, al entrar de nuevo en la plataforma ya no estaban. He tenido que volver a crearlos. Quería saber si es posible mantener los grupos, o si cada vez que entro tengo que crearlos de nuevo. Tengo 50 alumnos, y es un poco pesado tener que hacerlo cada vez... ¿Es posible que la plataforma grabe los grup0s? Eskerrik asko!</p>",0
5722,23953,grabazioak partekatzea,"<p>Kaixo,</p>
<p>Zalantza bat daukat. BBC sesio bat grabatu dut eta grabazio hori deskargatu dut.</p>
<p>Baina nola erabili dezaket grabaketa hori beste e-gelako kurtso batean? Nola igo daiteke kurtsora?</p>
<p>Eskerik asko.</p>
<p> </p>
<p>Koldo</p>
<p> </p>",0
5722,23991,compartir aplicación,"<p>Buenas tardes,</p>
<p>Sólamente puedo compartir pestaña de Chrome.</p>
<p>En compartir aplicación no puedo compartir videos (VLC por ejemplo) ni Power Point. Esto me está resultando un problema para mi asignatura. Tengo la última versión de Chrome y estoy trabajando desde un MAC (a mi pesar) pero es de lo que dispongo en casa. ¿Puede ser por eso?</p>
<p>Eskerrik asko, </p>
<p>Terese</p>
<p> </p>
<p> </p>",0
5722,24004,Problemas con el audio,"<p>Egun on, </p>
<p>En el primer curso al que asistí con Collaborate no tuve ningún problema para oír al moderador. Sin embargo en el segundo al que asistí sólo oía el sonido de cuando alguien escribía en el chat pero no oía al moderador, y en el de esta mañana no escucho ni a la moderadora ni el sonido de los chats. He comprobado el audio de mi ordenador y no parece haber ningún problema, he probado a abrir otras páginas con audio (youtube) y se escuchaba perfectamente. Lo he intentado tanto con Chrome como con Firefox y el problema persiste.</p>
<p>¿Cómo puedo solucionarlo? Me preocupa organizar una tutoria con Collaborate y que no pueda escuchar a los alumnos.</p>
<p>Eskerrik asko. Un saludo,</p>
<p>Leire</p>",0
5722,24031,"Pertsona gutxiko bilerak direnean, ikusi al daitezke denak pantailan?","<p>Kaixo,</p>
<p>Normalean 2 pertsona baino ez ditut ikusten pantailan, hain zuzen ere hitz egiten ari direnak. Posible al da pantailan, txikiago izanda ere elkarrizketan dauden pertsona guztiak ikustea? 10 lagunen arteko bileretaz ari naiz. Ulertzen dut 100 daudenean ezinezkoa dela, baina bilera nahiko txikientzako?</p>
<p>Eskerrik asko!</p>
<p>Edurne.</p>",0
5722,24112,Problema al compartir una aplicación,"<p>Egunon,</p>
<p>Ayer impartí una clase de laboratorio con Collaborate. Todo fue bien al compartir una aplicación, el programa Dialux, pero al querer compartir otro programa, DAISALUX, me aparece la pantalla del blackboard en negro.</p>
<p>Adjunto pantallazos.</p>
<p>Y con otros navegadores, Firefox o explorer, tengo el problema de que están desactualizados para comprobar si funciona con ellos.</p>
<p>Quedo a la espera de vuestra respuesta.</p>
<p>Saludos,</p>
<p> </p>
<p>Eduardo Mate Sanz</p>",0
5722,24158,dos cámaras simultáneas,"<p>Suelo conectar una cámara externa en la sesión para que los alumnos puedan ver lo que escribo, pero hay alguna posibilidad de pasar de esta cámara a compartir documentos en la pantalla de manera ágil?</p>
<p>Gracias</p>",0
5722,24163,Material del curso,"<p>Veo que, a diferencia del resto de cursos impartidos, en éste hay acceso a las grabaciones, PERO NO HAY NINGÚN ARCHIVO CON LOS MATERIALES DEL CURSO (pdf) para poderlo guardar o imprimir. ¿Sería posible que lo ""colgáseis""?</p>",0
5722,24170,Sobre cambiar unas grabaciones de un curso de Blackboard a otro,"<p>Hola,</p>
<p>He hecho unas grabaciones en una reunión de Blackboard Collaborate que creé a partir de eGela. Ahora he creado otra reunión de Balckboard Colllaborate no vinculada a eGela. Me gustaría saber si podría pasar las grabaciones del Blacboard de eGela a la otra reunión de Blackboard fuera de eGela.</p>
<p> </p>
<p>Muchas gracias,</p>
<p>Jone</p>",0
5722,24209,Idazteko baliabidearekin arazoak,"<p>Kaixo,</p>
<p>Ikasle batzuekin hurrengo arazoa izaten dut: idazteko baliabidea erabiltzen dudanean dokumentu baten gainean zerbait idazteko edo azpimarratzeko, iksleek ez dute ikusten nire apuntea nik egin dudan lekuan, baizik eta desplazatuta, pantailako beste leku batean. Zergatik izan daiteke? Nola konpondu dezaket arazoa?</p>
<p>Alberto</p>",0
5722,24211,Invitar profesor/a externo a UPV/EHU a BBC,"<p>Arratsalde on!</p>
<p>¿Es posible invitar a un profesor/a externo a la UPV/EHU para que imparta una conferencia utilizando Collaborate creado en una asignatura? o ¿hay que hacerlo necesariamente a través de wwe.ehu.eus/bilerak?.</p>
<p>Si hay que hacerlo a través de ehu.eus/bilerak.¿Es posible enviar distintos enlaces con distintos roles para la misma sesión: moderadores y participantes?, o son todos moderadores o todos participantes.</p>
<p>Mila esker aldez aurretik.</p>
<p>Idoia</p>
<p> </p>",0
5722,24236,Problemas con la cámara,"<p>Buenos días, cuando uso blackboard collaborate no tengo problemas para configurar el audio, pero no se configura la cámara del portátil. Se enciende la luz de la cámara en el portátil pero Blackboard dice ""prueba de video"" 2 de 2 y se queda una rueda dando vueltas, como pensando. He probado a conectarme al router con cable pero sigo igual. Con otras aplicaciones la cámara funciona sin problemas así que no sé cuál puede ser el problema. ¿Alguna idea? Mila esker.</p>",0
5722,24246,Problemas con el sistema operativo MacOs Catalina?,"<p>Arratsaldeon,</p>
<p>Yo tengo problemas. Cuando entro con Safari en Blackboard Collaborate me permite activar todo, pero los videos, aunque se ven no se escuchan. Sin embargo, cuando entro con Chrome, los videos se ven y se escuchan, pero, sin embargo, no puedo compartir aplicaciones o programas y las presentaciones Power Point las tengo que presentar a través de compartir archivos, pero en ese caso, aunque se ven las diapositivas, no se activan los enlaces a internet. Por eso, tengo que andar entrando y saliendo de la sesión con uno y otro navegador, porque no puedo hacer todo con uno solo. Entiendo que lo ideal sería hacerlo con el Chrome, pero...</p>
<p> </p>
<p>Por más que lo he intentado y aunque se me abre la ventana con una triple opción: toda la pantalla, ventana de la aplicación o pestaña de chrome, la única que realmente funciona es esta última. </p>
<p> </p>
<p>No sé si tiene solución, aunque con el dichoso Catalina estoy acostumbrado a tener problemas.</p>
<p> </p>
<p>Eskerrik asko</p>",0
5722,24280,Descarga grabaciones,"<p>Buenos días,</p>
<p>Así como las grabaciones de la sesiones a través de egela las descargo perfectamente, no encuentro la manera de descargarme las grabaciones de las sesiones a través de bilerak. Seguro que es facilísimo, pero no veo la opción. Eskerrik asko!</p>
<p>Terese</p>",0
5722,24378,Uso individual alumnado BBC ,"<p>Egunon!</p>
<p>Zer moduz zaudete?</p>
<p>Empezamos usando BBC para evaluaciones individuales de casos practicos con Alumnado. Permite la grabacion de la prueba y el enlace BBC es exclusivo para ese alumn@. La sala BBC individual esta sin temporalizacion.  Primero me conecto vemos que la tecnologia va bien (audio y video) y les dejo un  caso mediante chat.</p>
<p>Por cuestiones de organizacion,  me gustaria dejarles el caso antes de que entren para que dispongan de un tiempo de preoaracion, pero parece que no ven el caso..</p>
<p>Osea parece que para que el chat permanezca habria,mos de esatr los dos participantes a la vez o simplemente si el alumno ya ha entrado para comprobar audio y video y sale y yo voy posterior y le pongo el caso, lo vera cuando le toque su turno?</p>
<p>Eskerik Asko!</p>
<p>Virginia</p>",0
5722,24412,Grabaciones,"<p>Buenos días,</p>
<p>Tengo que archivar las grabaciones de TFM que se realizaron en la semana del 23 de marzo cuando ya estábamos confinados. La mayor parte de los tribunales me han trasladado el enlace a su grabación en el blackboard, por lo que tengo dos preguntas:</p>
<ol>
<li>Esta grabación se mantiene mientras el blackboard esté activo? O se guardan las grabaciones en algún sitio?</li>
<li>¿Cómo puedo descargarme esa grabación para guardarla en mi ordenador?</li>
</ol>
<p>Susana Uriarte</p>",0
5722,24414,Sobre cómo borrar una parte de lo escrito en vez de toda la pantalla.,"<p>Hola,</p>
<p>Cuando escribo algo con el lápiz de Blacboard (o un lápiz digital que tengo de una tableta) encima de un documento compartido o en la pizarra blanca y quiero borrar sólo un detalle o una parte de lo escrito, no sé cómo hacerlo. Porque si le doy al icono de borrar, se me borra todo lo escrito en la pantalla que estoy compartiendo.</p>
<p>¿Sabéis cómo se hace para borrar sólo una parte?</p>
<p>Espero vuestra respuesta, muchas gracias.</p>
<p>Jone</p>",0
5722,24415,¿Se puede mejorar el retardo que hay desde cuando escribimos algo en la pantalla a cuando lo ven los otros asistentes?,"<p>Hola,</p>
<p>Tengo otra pregunta.</p>
<p>Cuando voy escribiendo algo con el lápiz encima de un documento compartido o en la pizarra blanca, me he dado cuenta (por comentarios de los asistentes o viendo luego las grabaciones) de que los demás ven con unos sengudos de retardo lo que yo estoy escribiendo. ¿Hay alguna manera de solucionar o mejorar esto?</p>
<p>Espero vuestra respuesta, muchas gracias,</p>
<p>Jone</p>
<p> </p>",0
5722,24420,Opciones para compartir en la misma pantalla dos documentos o un documento y la pizarra blanca.,"<p>Hola de nuevo,</p>
<p>Me gustaría saber si es posible compartir en una misma ventana de una sesión del Blacboard Collaborate dos cosas a la vez. Me refiero a compartirlo al mismo tiempo, aunque sea uno en un tamaño más pequeño y otro en un tamaño más grande. </p>
<p>Por ejemplo, al utilizar el Blacboard Collaborate me hubiese gustado compartir estas dos cosas a la vez, peo no he sabido hacerlo ni sé si se podría hacerlo:</p>
<p>- Dos documentos que tenga agregados en el apartado ""compartir archivos"".</p>
<p>- La pizarra blanca y un docuemnto del apartado ""compartir archivos"".</p>
<p>- La pizarra blanca o un documento del apartado ""compartir archivos"" con un documento del escritorio de mi ordenador.</p>
<p>Creo que esas son las cosas que he querido compartir al mismo tiempo para trabajar mejor y no he sabido cómo hacerlo.</p>
<p>Muchas gracias,</p>
<p>Jone</p>",0
5722,24440,Compartir archivos de video en collaborate,"<p>Kaixo,</p>
<p> </p>
<p>¿Es posible compartir archivos de video en blackboard? He intentado cargar un video grabado con powerpoint, y uno grabado con collaborate, pero me dice que no son formatos admitidos. ¿Hay alguna opción?</p>
<p>La duda viene porque tengo que organizar unas jornadas en las que tienen que exponer entorno a 30 presentadores al día, y desde la organización se ha considerado que las exposiciones online (asignando rol de presentador a cada participante en su momento y permitiéndole compartir sus archivos) puede ser complicada debido a fallos en la conexión de internet de cada uno. Como alternativa, se ha propuesto que cada presentador prepare un video y que el video se reproduzca online durante las jornadas. ¿Alguna pista..?</p>
<p> </p>
<p>Gracias!</p>",0
5722,24467,problemas con el acceso telefónico anónimo,"<p>Buenas tardes:</p>
<p>Tengo una cuestión con respecto al acceso telefónico anónimo a Blackboard Collaborate (la opción para acceder sin usar un navegador). Pienso que para hacer un examen oral a un alumno que no tenga acceso a internet puede ser una buena opción.</p>
<p>El problema es que cuando llamo al número que aparece para la sesión, siempre está comunicando. Uno de los intentos que he hecho me ha aparecido un mensaje en inglés que dice que meta la clave seguida de una tecla que no entiendo bien cuál es. He probado con almohadilla, pero me sale un mensaje de error y la llamada se cuelga.</p>
<p>¿Cuál es el proceso a seguir entonces para poder conectarse telefónicamente sin acceder a un navegador?</p>
<p>Muchas gracias</p>",0
5722,24543,Cámaras visibles en blackboard,"<p>De normal, solo se ven 4 cámaras en BBC, me gustaría  saber como se puede hacer para que puedan verse más cámaras simultaneamente. El otro día en el curso sobre evaluación online comentaron que se podían ver hasta 30</p>",0
5722,24575,Cómo limitar el uso del chat en una sesión BBC,"<p>Hola.</p>
<p>Igaul no tiene mucho sentido mi consulta pero me gustaría saber cómo se puede limitar el uso privado del chat entre los participantes en una sesión de BBC.</p>
<p>Sé cómo responder en privado una consulta en el chat pero no sé cómo limitar el uso privado del chat entre los y las alumnas, para que no puedan compartir respuestas a preguntas de evaluación por ejemplo.</p>
<p>Saludos.</p>",0
5722,24651,Crear una sesión de BBC con invitado ajeno a la UPV/EHU y alumnado de UPV/EHU,"<p>Egun on,</p>
<p>En el marco de una de las asignaturas que imparto actualmente, estoy organizando una masterclass con un ponente de empresa externo a la UPV/EHU, y me gustaría utilizar para ello la plataforma de BBC.</p>
<p>Al ser una persona externa a la UPV/EHU, entiendo que el ponente no podría acceder a la sesión de BBC si la creo a través de eGela. Por ello, he creado una nueva sesión en EHU bilerak, ¿es la mejor opción?</p>
<p>Al editar la configuración de la sesión, he interpretado que el ""invitado"" sería el ponente, y le he asignado el rol de moderador, para que cuente con los mismos permisos que yo durante la charla. Y, en los ""Ajustes de sesión"", a los ""asistentes"", que he interpretado que sería el alumnado, les he asignado el rol de ""Participante"". ¿Es correcto?</p>
<p>También me gustaría saber cómo puedo compartir la sesión con el ponente y el alumnado. ¿El ""enlace para invitados"" tendría que enviárselo únicamente al ponente o también al alumnado? ¿Debería usar otro enlace para el alumnado (dado que no me interesa que tengan todos los permisos del moderador)? En caso afirmativo, ¿cuál sería ese otro enlace?</p>
<p>Mila esker,</p>
<p>Un saludo.</p>",0
5722,24662,Problemas con el micrófono de alumna dentro de Collaborate que necesito resolver para una prueba de evaluación,"<p>Arratsalde on,</p>
<p>Dentro de unas semanas voy a realizar una presentación de trabajos utilizando Collaborate. A todos los estudiantes de mi clase les funciona correctamente el micro para que puedan hablar. Sin embargo, tengo un problema con una alumna en concreto. Hemos hecho la prueba de audio y a pesar de que su micro está activo (por skype y demás plataformas le funciona), cuando se lanza la prueba dentro de Collaborate no detecta audio al hablar a través del micro.</p>
<p>Desconozco si usando la opción de llamar al teléfono e introducir el PIN le permitiría poder hablar a través del teléfono, además de oír el audio. Como a sus padres les cobrarían por llamadas nacionales, la verdad que no quiero que, aunque por esa vía la alumna pueda comunicarse, sus padres tengan que asumir un coste extra.</p>
<p>¿Existe alguna manera de hacer alguna prueba extra dentro de Collaborate que yo desconozco para ver que está pasando con su micro dentro de Collaborate? He llamado al CAU pero me ha dicho que siendo un ordenador no corporativo de una alumna, no tienen permiso para meterse dentro del ordenador para ver que está pasando.</p>
<p>Eskerrik asko,</p>
<p>Maite</p>",0
5722,24676,efecto espejo,<p>No entiendo exactamente como se repara lo del efecto espejo.</p>,0
5722,24798,Compartir video y audio con SAFARI,"<p>Arratsalde on!!</p>
<p>un ponente me traslada la siguiente duda para la que no tengo respuesta. </p>
<p>Utiliza SAFARI y quiere compartir presentación con animaciones y videos. </p>
<p>Al compartir pantalla, se visualiza la presentación. Los videos que hay en la presentación se pueden compartir  y ver PERO NO SE OYEN. </p>
<p>No le aparece como en Chrome ""compartir audio"" en pantalla o en compartir pestaña de chrome.</p>
<p>Mila esker,</p>
<p>Idoia</p>",0
